"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,67.1219395599045,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,68.2766943650244,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,68.1553690465216,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,69.3476872674774,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,70.2373623366851,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,72.13391951302,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,72.516067649886,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,68.4981387164403,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,68.5115270497239,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,69.2590363304024,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,69.9156449308628,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,70.3541987429304,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,70.7170723657817,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,70.974965673381,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,72.0148813300244,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,72.3713249209519,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,73.2345306143703,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,73.6270753512133,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,73.9859087488884,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,76.8887385864052,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,76.9951784791004,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,7.98323246245654,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,8.60995227682971,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,9.31318527586904,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,9.96758219830152,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,10.0281932421355,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,8.31521698409079,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,7.49503455277275,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,6.79434816770285,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,5.65780792378746,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,6.93547364233676,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,5.81224782231608,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,5.06656804733728,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,6.18402533427164,,
"ISR","Israel","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,5.81739131941912,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,33.2270218399844,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,32.5549377560165,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,32.0364741641337,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,31.1694942296442,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,31.2220089571337,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,29.9101412066752,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,30.5942868234609,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,29.5569066998194,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,29.1474840351002,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,28.8622047803893,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,26.7868879249399,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,25.4787042868988,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,24.2024025950879,,
"ITA","Italy","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,20.7493047098033,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,44.5532218847178,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,42.4037025781804,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,41.3677811550152,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,40.4674633986978,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,39.3474088291747,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,38.0937098844673,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,37.8182524020575,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,36.1469725519144,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,35.9395884316625,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,37.6068193774972,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,36.592167855024,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,34.9442564381768,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,36.5073254197412,,
"ITA","Italy","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,34.0073884643758,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,25.4217306080357,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,23.2261906940923,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,22.556943423953,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,22.9764071877873,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,20.650406504065,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,21.4827295703454,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,19.1017964071856,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,18.2313078713034,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,18.898670499461,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,23.2527364500822,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,26.7961165048544,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,27.0875763747454,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,33.7053527837991,,
"ITA","Italy","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,38.9858920465502,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,84.8972477724592,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,85.475694200978,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,85.974086793631,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,86.5232467425524,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,86.5024863840871,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,86.5567880018747,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,87.2064896984592,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,87.3225297110694,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,86.7298319185425,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,84.6844835944356,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,83.5251688152241,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,83.3704585605653,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,81.6478241861096,,
"ITA","Italy","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,79.1215861468556,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,90.6143223091042,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,90.7367009201956,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,91.0396503278177,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,91.4659499312938,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,91.2779224879628,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,91.1732541790345,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,91.3387725261136,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,91.0039971428326,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,90.9893682859016,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,89.9678914845701,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,89.403007980356,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,89.2234426607266,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,89.3645435008836,,
"ITA","Italy","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,88.2876064299831,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,6.30923941266469,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,5.79810227379184,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,5.56412894375857,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,5.40387236174129,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,5.23175371843653,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,5.06339958875942,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,4.5241278302409,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,4.04539091396734,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,4.68135612720714,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,5.87254830912726,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,6.57454295768604,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,6.5599173553719,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,8.63510181160138,,
"ITA","Italy","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,10.3820011140484,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,27.7762106087418,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,27.4294856574119,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,26.7305315203956,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,25.9945747588314,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,27.2282874368584,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,25.4628871047026,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,25.4806023439179,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,24.6583852061061,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,24.3540654090123,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,23.9395501848207,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,22.5789810213038,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,21.3911726367761,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,20.4742008999007,,
"ITA","Italy","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,18.0236332518654,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,39.5035003123825,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,37.5969024591737,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,36.2639060568603,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,35.2542720645504,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,35.6037151702786,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,33.4917253809602,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,32.5007851629006,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,30.9363282755141,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,30.9275887634896,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,32.1083361776603,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,31.2981370070044,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,30.1843099844891,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,31.625628177409,,
"ITA","Italy","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,30.0401589911115,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,29.6867103190975,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,27.0432299916264,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,26.2888794205369,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,26.2654616404064,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,23.5240274599542,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,23.972602739726,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,21.6000406876208,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,20.293109814124,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,21.2545614362198,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,25.4413244823414,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,27.8583865351132,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,29.1314837153197,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,35.2607297314464,,
"ITA","Italy","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,40.0015384166296,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,67.9791044598447,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,69.1863704843556,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,70.061522786943,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,70.7525189722561,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,72.1371031432633,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,72.2463512931878,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,73.2595479345284,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,73.4671054410602,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,73.4782218279259,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,71.8688374454742,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,71.0815677560247,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,71.1079621615411,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,70.3454243362611,,
"ITA","Italy","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,68.4575455973088,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,74.3269521120725,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,75.0989981285587,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,75.7553195658137,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,76.263824032043,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,77.4640657084189,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,77.3995382869664,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,77.8460639127046,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,77.5920981868246,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,78.1327643955531,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,77.2395360734993,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,76.897436879813,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,76.879476082877,,
